lat,lon
43.09206809521631,-73.73204657018256
40.71547963147569,-73.60753184859578
41.012229416533714,-73.86243353106843
42.91143003002888,-78.89652028619774
40.945453357690326,-73.85971294963134
42.587416437168976,-77.92693948028727
43.34017325741458,-75.73858230658149
41.371076428373065,-73.60750419849019
42.66131048942436,-73.8092931782758
43.11805148468399,-73.83925987298447
43.00339510198095,-75.45818585930768
40.84404579436244,-73.38394248849275
42.17039180451311,-76.83671025717605
42.99352682974935,-77.36795067920218
44.59032302640634,-75.16718108261445
41.893113,-73.7880842844761
40.88373460095915,-72.93983372554007
43.08521264509222,-75.16757990996122
43.192939546186466,-77.60438585579776
42.05989060673282,-73.91478662010661
42.64710178957515,-73.83432391346633
43.00671702649304,-78.75304750766904
44.192124389916835,-76.20033326357085
43.45985341053997,-76.23682050806156
43.229028745304404,-77.42937793808588
43.17723800918705,-74.94158779104798
43.1642351150875,-77.695267426073
41.60551936185167,-73.971950851333
42.87258351612639,-78.29370337912117
43.20262459169445,-77.66545155571752
42.449599006675044,-78.29071616998195
42.8539845376249,-73.3444241536151
42.87651709673961,-74.04598596125207
40.75638601145079,-73.62379371162933
40.95039948158312,-72.80078417840951
42.77419322987806,-77.51941613521421
43.452553456638704,-76.4938865918167
42.99764189694423,-77.92543136658733
43.7829000133691,-75.49311661633833
42.91897983293188,-78.83415689599175
40.82688210877104,-73.67640506936819
42.158935407670015,-78.99383947105726
41.029210543449466,-73.93233692514856
42.15699078013157,-73.88249653810531
41.13405470197362,-73.68539617446105
43.18583982730953,-77.58765114489935
43.151465101082756,-76.3525986362894
41.22444812081294,-74.00704201163644
40.663944341448925,-73.65046041665293
40.65601709562153,-73.46135718359037
42.327977100218874,-75.76104388558095
42.52827520868454,-73.74747946426353
41.41050199305759,-73.74054602787842
40.80408391519706,-73.70545064900249
42.23183317563055,-77.91260145460453
43.125680522973134,-75.40031640978843
42.630604480897105,-73.55684411858103
43.12644082767187,-75.29576035395914
41.12205041068394,-74.00746250196845
41.17768741510061,-73.87443395072147
40.81272942939183,-73.6274386943884
40.88409788538772,-73.08469475701085
40.733704446202246,-73.28298274956833
40.89691437684324,-73.83285985234222
42.64597665988638,-73.59655851877442
42.58219814816926,-78.47516839256485
41.358939411100266,-74.35643767373006
40.89717153238896,-73.77463228292801
41.14743985834353,-73.79455946196667
41.115942499199434,-74.0772604348845
43.17123927904435,-77.57152270747724
44.279658227325015,-73.9854683367715
41.6587675060018,-73.86755228648609
43.09453586969196,-76.0955857011835
41.95563969508757,-73.87648025188419
43.899843074886114,-75.66258033278187
40.84379160529044,-73.71853843220624
44.51706388568327,-74.33500460741134
43.21075439636822,-78.47074682218148
43.09580970102143,-76.24970131798273
43.1466187608714,-77.64713158109348
42.01072166721868,-76.53159031654488
44.420456862930784,-74.31058881950761
41.25344410397111,-73.9323588297591
42.53116864244995,-73.74574800253365
42.72082018465647,-76.75738710319831
43.14753454746461,-76.10486685422944
40.84431704727574,-73.35939969677491
42.77184087004106,-73.5461356690542
42.63387956279757,-78.47261521379636
42.08582238720094,-75.90845933800708
42.418836473221965,-74.62078802813078
43.04180285978117,-76.19909220018498
40.94368058428335,-73.88519871514988
43.208205302883286,-77.56933968096885
43.09199425015231,-75.18336798418181
42.16227495340566,-78.73376838691661
44.19539451942095,-75.06936851028604
40.816135,-72.74554659674799
42.848243691531444,-78.64938249673075
42.60182908040632,-73.56474035132867
42.04416326779823,-77.93684148065026
42.16330301534153,-77.548625
43.309495031081674,-73.70277688757658
40.802330560821645,-73.57369004929677
42.96309200119824,-77.13862887362183
40.653665598006405,-73.54635349012867
40.83738324003317,-73.36297949484764
40.84908350069511,-73.05366715935163
42.22360724250653,-74.2565436416404
40.931148251004146,-72.63399535699517
40.80759165434752,-73.12932083416615
42.791471772876044,-77.70745671160097
41.144475199215904,-74.19482809023977
42.90249026597182,-73.77375722176998
42.94009960994996,-73.82599540963504
42.044366675091645,-79.75261569685533
40.85233011405803,-73.25940257854091
42.84674407115458,-76.68887072129107
42.943476088669385,-78.81508760904804
41.76594828007013,-75.02782674432335
43.20883632059266,-75.04522497893933
43.05112983756678,-76.59337915603116
42.52579944458269,-74.96333943816455
42.329538589510825,-75.7643881114099
43.13254894531006,-78.15512892454944
40.81372863892268,-72.71623651494865
43.92303825062285,-76.04033338536833
42.49098280128292,-76.69421430173823
42.62132200797171,-73.77789487158535
40.88660390027487,-73.17568506208792
41.55823035576296,-73.63308750388858
42.54242881892697,-78.50816416384994
43.0876655079116,-73.45217873367488
41.88001880061149,-74.34716466132937
41.47373277059688,-73.54915291814008
40.97590180416664,-73.83587566785714
43.01648233366356,-78.83297181813342
40.873912826210486,-73.18219657807177
40.75228774065084,-73.23856134178094
40.98658458831499,-73.72968652476177
42.38057157118735,-74.14630260624426
41.37700867949212,-74.35334033801364
40.64812497069162,-73.51740602810038
41.003176613258056,-72.56539708898586
42.75495719140402,-78.75256339872166
42.56597419603274,-77.71371168734355
41.089171079955946,-73.96499835280449
42.1541449214156,-79.38330256997756
42.259311003681866,-79.34808629889544
40.73705283779117,-73.67566218628849
43.09845971141256,-74.76919545271709
40.81590001083488,-73.14724537358097
42.73124316997154,-77.75693223085277
43.24441311345118,-78.07177782688325
42.44890686359654,-75.39252365456417
43.09350808754991,-73.74246108877708
42.48724624681637,-77.12536888340946
41.748111599691164,-73.81419149299235
40.865634283220494,-73.52940348896638
40.77785574196668,-72.85511580241403
40.65734828623711,-73.58330894278333
40.6758951957998,-73.6778551401371
42.35008765782071,-77.31576084758176
41.2216610887551,-74.0167400647713
40.76220922849373,-72.86835096683237
44.943363431363004,-74.90470139692495
42.850589261995665,-73.80187012913741
41.676372450643406,-73.92042828969572
42.851450517684846,-75.60946061395774
42.15040080109793,-73.58719964329849
41.00592943030177,-72.44833844255898
42.70742553547895,-78.92002539684306
40.853985296769295,-73.61835191339526
43.22319964908166,-77.23454990007622
42.02551693723852,-75.68829740880244
42.647126909002694,-78.5440434361113
41.059851588186916,-73.82461245585999
42.82459116394569,-78.54114483168797
42.09360084301777,-79.22822455081757
41.55773254841919,-73.85088373205213
43.06878870597207,-76.10845818539484
43.14313746143368,-77.46645534638526
43.402068311699935,-73.38516689704277
43.16848046055267,-73.57346491721093
40.941475435266454,-72.5822125382384
40.82932167084293,-73.27504678880861
42.02838618107035,-77.99478495541793
42.65422527129305,-73.83314468327096
43.20571403491886,-77.67048390172107
41.51514044931179,-74.81879423897317
40.94387689932796,-73.7436152444703
41.29415798711937,-73.88843305510535
42.39728053969594,-73.65675189348931
41.970344762492026,-73.82017621926028
43.19333727917524,-77.60554507859226
44.56162247971822,-73.61421037986943
41.87319109389316,-74.0262196857171
41.06785471928354,-74.03383054949232
44.85689324673392,-74.28733304121911
42.05136285351077,-73.9569115405081
42.337536105649136,-75.76862152330027
43.28586124905624,-78.71048546759864
41.613926652913975,-74.588418
42.04822404716365,-73.95478270392479
41.106186800737596,-74.11725784266785
42.15310437729003,-77.06088994078387
42.074607252435996,-79.23980736022101
42.56559393502971,-75.81145546769388
40.778888552817016,-73.4683360249592
42.74278632499392,-73.6484631417612
42.79349570594876,-78.59422885487889
43.249915987365675,-77.61533012917971
42.12850352921465,-75.89668137491454
43.17103410222073,-76.21685651895777
43.0895852770605,-73.37642746016557
40.79028805628602,-73.18923245661452
43.91070581981326,-76.11876569782949
43.161228785130966,-77.5881154163746
43.325204493394516,-73.7292701764248
40.826090197071295,-73.09635010278764
42.42558623009185,-77.43819060449798
43.545061332502705,-73.66644611184475
43.08847060938283,-77.57024028805326
44.46210016783123,-73.65367578905636
42.37525763031123,-74.01004220144807
43.252995620033744,-77.69233541838042
44.70251271132695,-73.46702953336742
41.45956693580329,-74.04498369472142
41.24643242714073,-73.98925852923345
40.945424218660925,-73.06811989623655
44.6939493707182,-75.47771506855304
42.97739531011802,-78.86509999962514
41.02266611026228,-73.87097767775406
42.510220038164164,-76.35426853745754
40.700645920020754,-73.39174496900291
40.952786931437544,-73.81061086927127
40.951985314002926,-72.23492219498624
41.429683115240564,-74.15738360501625
43.07427613240639,-75.19838161333956
43.11384557834049,-77.5551703451933
42.78615703890203,-78.79936272839765
41.022569774674885,-73.76836759367704
42.804076581401844,-73.91940318142446
42.69915416277329,-73.81798880484135
40.81611762834975,-73.1965731033269
40.755365745627536,-73.57084759249206
42.894639603967434,-74.65573960856854
40.95588087449909,-73.84584924128801
41.042104687208585,-73.8253428807078
40.78429517584402,-73.21160566045006
41.37315448765426,-73.97312449286657
40.6451236778831,-73.69819687318218
43.49939298210221,-73.77695311147927
42.88239345109782,-75.49834243543215
40.78258009559706,-72.99992035621315
40.77369822160237,-73.4048543879456
41.53603443973472,-74.14545696628761
43.070981395260425,-76.12041208192136
41.80279573801155,-74.89226838007453
43.522750539299714,-73.51369415719886
42.413765691556954,-73.80997295132735
42.86713072199829,-78.66585887239695
41.304777253653604,-74.18306535284208
41.11894266864549,-73.95733570470338
40.97604253680098,-73.79805991890306
41.66637544261767,-73.87404120862846
43.18149626151913,-77.57631541274287
40.926372727470664,-73.83026824414672
42.91147119310439,-76.46908070720774
41.25715065283537,-73.94081455229474
41.77147273895165,-73.89307542954693
43.34545618595858,-73.65518423851572
41.52230905387189,-73.66757597382058
40.80006204113515,-73.32022892541676
40.77808165797191,-73.34951153883112
41.7867891124717,-74.64112241532064
40.68282496889218,-73.58437987974263
42.95489727693499,-76.388606366085
40.957719798628595,-72.81262931603575
43.34485510643403,-75.74634414419374
40.767432220950575,-73.64405983988755
44.761267102368535,-74.41076462547751
41.47658190424601,-74.26892442738108
42.81418948634723,-77.25940927735346
44.91482415202986,-74.3016686314815
41.422231726916046,-74.48217906586939
40.65270495292317,-73.63969788537018
43.24455599576009,-77.91176626792641
42.33830670967568,-78.2576394291618
42.27657799615245,-79.49522100803232
42.873603831248566,-76.60660855628873
43.192310427663564,-77.09032160612078
40.83412754553488,-73.63468358273445
40.68926240245737,-73.70081550842005
